timestamp,date,Deposit rate
1682833019000,2023-04-30T05:36:59.000Z,2.4002122219883204
1682868203000,2023-04-30T15:23:23.000Z,2.4493591467301354
1682907179000,2023-05-01T02:12:59.000Z,3.1486863824978064
1682947823000,2023-05-01T13:30:23.000Z,3.064574378157258
1682989523000,2023-05-02T01:05:23.000Z,2.9683438713975536
1683023807000,2023-05-02T10:36:47.000Z,2.866529006940399
1683062603000,2023-05-02T21:23:23.000Z,2.7883121603295096
1683103475000,2023-05-03T08:44:35.000Z,2.862295733518115
1683140075000,2023-05-03T18:54:35.000Z,2.822237929615339
1683179267000,2023-05-04T05:47:47.000Z,2.8137930289001662
1683263351000,2023-05-05T05:09:11.000Z,2.666764207095496
1683297011000,2023-05-05T14:30:11.000Z,2.6866621765022027
1683334535000,2023-05-06T00:55:35.000Z,2.683839855362757
1683374675000,2023-05-06T12:04:35.000Z,2.61479307269869
1683453851000,2023-05-07T10:04:11.000Z,2.5430172639914015
1683491123000,2023-05-07T20:25:23.000Z,2.3625623622196996
1683533735000,2023-05-08T08:15:35.000Z,2.3507769640664766
1683569975000,2023-05-08T18:19:35.000Z,2.3925423141800835
1683606371000,2023-05-09T04:26:11.000Z,3.060852468144134
1683648887000,2023-05-09T16:14:47.000Z,2.7536095260897384
1683688151000,2023-05-10T03:09:11.000Z,2.6412201022887647
1683726311000,2023-05-10T13:45:11.000Z,2.5579990007068645
1683764339000,2023-05-11T00:18:59.000Z,2.559437291497862
1683807971000,2023-05-11T12:26:11.000Z,2.554315065229022
1683840803000,2023-05-11T21:33:23.000Z,2.4366701762477807
1683878723000,2023-05-12T08:05:23.000Z,2.4851039407200792
1683918863000,2023-05-12T19:14:23.000Z,2.5083203386220636
1683958763000,2023-05-13T06:19:23.000Z,2.479468318303042
1683997475000,2023-05-13T17:04:35.000Z,2.590266583706239
1684037879000,2023-05-14T04:17:59.000Z,2.532583929230665
1684072943000,2023-05-14T14:02:23.000Z,2.5299293282984365
1684111583000,2023-05-15T00:46:23.000Z,2.515960278591671
1684150523000,2023-05-15T11:35:23.000Z,2.5371977326652346
1684192787000,2023-05-15T23:19:47.000Z,2.570081385785269
1684230287000,2023-05-16T09:44:47.000Z,2.5800512989233293
1684267571000,2023-05-16T20:06:11.000Z,2.5826227644779265
1684307375000,2023-05-17T07:09:35.000Z,2.567331772417841
1684346795000,2023-05-17T18:06:35.000Z,2.505422689407232
1684384679000,2023-05-18T04:37:59.000Z,2.379353868606872
1684424699000,2023-05-18T15:44:59.000Z,2.530132060774093
1684464287000,2023-05-19T02:44:47.000Z,2.493323352224568
1684502855000,2023-05-19T13:27:35.000Z,2.356157279455331
1684540331000,2023-05-19T23:52:11.000Z,2.364783184481023
1684579511000,2023-05-20T10:45:11.000Z,2.3616300778997568
1684617467000,2023-05-20T21:17:47.000Z,2.3441976774855298
1684658903000,2023-05-21T08:48:23.000Z,2.3557398697913126
1684699547000,2023-05-21T20:05:47.000Z,1.9766999440679953
1684734491000,2023-05-22T05:48:11.000Z,2.0325392598975274
1684778387000,2023-05-22T17:59:47.000Z,2.215933392199864
1684811411000,2023-05-23T03:10:11.000Z,1.9714498851622835
1684851671000,2023-05-23T14:21:11.000Z,2.0515503597855376
1684893503000,2023-05-24T01:58:23.000Z,2.07758983811648
1684928063000,2023-05-24T11:34:23.000Z,2.096048045597073
1684969163000,2023-05-24T22:59:23.000Z,2.0802315687290354
1685010059000,2023-05-25T10:20:59.000Z,2.1241607483136677
1685047691000,2023-05-25T20:48:11.000Z,2.0893330796313685
1685084747000,2023-05-26T07:05:47.000Z,2.188391631082601
1685126423000,2023-05-26T18:40:23.000Z,2.159559701718065
1685161127000,2023-05-27T04:18:47.000Z,2.0768241794827227
1685202407000,2023-05-27T15:46:47.000Z,2.1735834265597562
1685239499000,2023-05-28T02:04:59.000Z,2.260649130021327
1685278463000,2023-05-28T12:54:23.000Z,2.357559948767791
1685316791000,2023-05-28T23:33:11.000Z,2.4855033500404247
1685356631000,2023-05-29T10:37:11.000Z,2.5254087902758555
1685396015000,2023-05-29T21:33:35.000Z,2.626036927886411
1685434847000,2023-05-30T08:20:47.000Z,2.6562978891525213
1685472827000,2023-05-30T18:53:47.000Z,2.7802686916831614
1685510939000,2023-05-31T05:28:59.000Z,2.7654134127357977
1685549891000,2023-05-31T16:18:11.000Z,2.6823566100709866
1685588699000,2023-06-01T03:04:59.000Z,2.6662990529244412
1685627531000,2023-06-01T13:52:11.000Z,2.6465312232557787
1685671391000,2023-06-02T02:03:11.000Z,2.604733529068746
1685705951000,2023-06-02T11:39:11.000Z,2.5809418322916797
1685746463000,2023-06-02T22:54:23.000Z,2.579249770991424
1685783147000,2023-06-03T09:05:47.000Z,2.5643119408286563
1685827067000,2023-06-03T21:17:47.000Z,2.539901903323608
1685862299000,2023-06-04T07:04:59.000Z,2.670002302430476
1685901551000,2023-06-04T17:59:11.000Z,2.6524039452471238
1685940011000,2023-06-05T04:40:11.000Z,2.665474174438781
1685979323000,2023-06-05T15:35:23.000Z,2.6981133277330263
1686016415000,2023-06-06T01:53:35.000Z,2.73063873758566
1686055175000,2023-06-06T12:39:35.000Z,2.530311010204334
1686094175000,2023-06-06T23:29:35.000Z,2.4578054104737146
1686133451000,2023-06-07T10:24:11.000Z,2.484337164784522
1686171803000,2023-06-07T21:03:23.000Z,2.383776491150095
1686213539000,2023-06-08T08:38:59.000Z,2.3058583887928044
1686250079000,2023-06-08T18:47:59.000Z,2.330346652027592
1686289895000,2023-06-09T05:51:35.000Z,2.267524278217611
1686328535000,2023-06-09T16:35:35.000Z,2.0823045502410102
1686366695000,2023-06-10T03:11:35.000Z,1.979021347461091
1686405227000,2023-06-10T13:53:47.000Z,1.8187038188424376
1686444827000,2023-06-11T00:53:47.000Z,1.9235560774998164
1686483323000,2023-06-11T11:35:23.000Z,1.9024864585104062
1686522815000,2023-06-11T22:33:35.000Z,1.8704855899468769
1686562319000,2023-06-12T09:31:59.000Z,1.8300322733946925
1686599519000,2023-06-12T19:51:59.000Z,1.614596825552847
1686639503000,2023-06-13T06:58:23.000Z,1.688282171521019
1686678803000,2023-06-13T17:53:23.000Z,1.7986246820772525
1686716231000,2023-06-14T04:17:11.000Z,1.8217818891209325
1686755843000,2023-06-14T15:17:23.000Z,1.7938504721442992
1686793991000,2023-06-15T01:53:11.000Z,1.8161083728892793
1686832823000,2023-06-15T12:40:23.000Z,1.9175102637752006
1686871703000,2023-06-15T23:28:23.000Z,2.0487541633770943
1686912863000,2023-06-16T10:54:23.000Z,2.062680571720754
1686951995000,2023-06-16T21:46:35.000Z,2.170478570764987
1686988019000,2023-06-17T07:46:59.000Z,2.414281241221459
1687028903000,2023-06-17T19:08:23.000Z,2.426279646641307
1687068071000,2023-06-18T06:01:11.000Z,2.430745723798187
1687105115000,2023-06-18T16:18:35.000Z,2.38250116566969
1687184963000,2023-06-19T14:29:23.000Z,2.329706990091461
1687227131000,2023-06-20T02:12:11.000Z,2.3329783711014604
1687260227000,2023-06-20T11:23:47.000Z,2.279090913681216
1687299383000,2023-06-20T22:16:23.000Z,2.485842452726745
1687337975000,2023-06-21T08:59:35.000Z,2.6947379319272367
1687377275000,2023-06-21T19:54:35.000Z,2.6347052967604268
1687415807000,2023-06-22T06:36:47.000Z,2.828165835408289
1687454927000,2023-06-22T17:28:47.000Z,2.6980589287443113
1687494299000,2023-06-23T04:24:59.000Z,2.6117517183866763
1687532387000,2023-06-23T14:59:47.000Z,2.7493499580501903
1687572923000,2023-06-24T02:15:23.000Z,2.9907337971500634
1687611887000,2023-06-24T13:04:47.000Z,8.420759296551665
1687652699000,2023-06-25T00:24:59.000Z,2.672875531091746
1687687943000,2023-06-25T10:12:23.000Z,2.5348380730382907
1687727039000,2023-06-25T21:03:59.000Z,2.5646422818721883
1687767431000,2023-06-26T08:17:11.000Z,2.608011014349644
1687804631000,2023-06-26T18:37:11.000Z,2.4207407511066785
1687843583000,2023-06-27T05:26:23.000Z,2.5659962761013606
1687882139000,2023-06-27T16:08:59.000Z,2.4815370407452613
1687921031000,2023-06-28T02:57:11.000Z,2.4385078682648684
1687960787000,2023-06-28T13:59:47.000Z,2.5094515740499976
1687998659000,2023-06-29T00:30:59.000Z,2.457507289326029
1688037971000,2023-06-29T11:26:11.000Z,2.364418496713515
1688077283000,2023-06-29T22:21:23.000Z,2.328193029321662
1688115443000,2023-06-30T08:57:23.000Z,2.510032246737907
